record_id,subset,label,duration_s,n_segments,cache_path,fold
a0378,training-a,abnormal,35.5965,13,cache/cinc2016/a0378.npz,2
a0379,training-a,abnormal,35.5965,13,cache/cinc2016/a0379.npz,3
a0380,training-a,abnormal,35.666,13,cache/cinc2016/a0380.npz,4
a0381,training-a,abnormal,35.736,13,cache/cinc2016/a0381.npz,4
a0382,training-a,abnormal,20.8285,7,cache/cinc2016/a0382.npz,2
a0383,training-a,abnormal,20.8285,7,cache/cinc2016/a0383.npz,3
a0384,training-a,abnormal,30.72,11,cache/cinc2016/a0384.npz,0
a0385,training-a,normal,20.968,7,cache/cinc2016/a0385.npz,2
a0386,training-a,normal,36.0145,13,cache/cinc2016/a0386.npz,4
a0387,training-a,abnormal,35.666,13,cache/cinc2016/a0387.npz,1
a0388,training-a,abnormal,35.5965,13,cache/cinc2016/a0388.npz,1
a0389,training-a,abnormal,36.2235,13,cache/cinc2016/a0389.npz,4
a0390,training-a,abnormal,35.736,13,cache/cinc2016/a0390.npz,4
a0391,training-a,abnormal,35.736,13,cache/cinc2016/a0391.npz,0
a0392,training-a,abnormal,35.666,13,cache/cinc2016/a0392.npz,3
a0393,training-a,normal,35.5965,13,cache/cinc2016/a0393.npz,3
a0394,training-a,abnormal,24.6915,8,cache/cinc2016/a0394.npz,4
a0395,training-a,abnormal,14.7855,4,cache/cinc2016/a0395.npz,2
a0396,training-a,abnormal,35.8055,13,cache/cinc2016/a0396.npz,4
a0397,training-a,abnormal,30.6505,11,cache/cinc2016/a0397.npz,2
a0398,training-a,abnormal,35.9445,13,cache/cinc2016/a0398.npz,4
a0399,training-a,abnormal,36.0145,13,cache/cinc2016/a0399.npz,2
a0400,training-a,abnormal,16.325,5,cache/cinc2016/a0400.npz,1
a0401,training-a,normal,36.2235,13,cache/cinc2016/a0401.npz,0
a0402,training-a,abnormal,36.293,13,cache/cinc2016/a0402.npz,3
a0403,training-a,abnormal,36.293,13,cache/cinc2016/a0403.npz,1
a0404,training-a,abnormal,30.79,11,cache/cinc2016/a0404.npz,0
a0405,training-a,normal,12.5305,4,cache/cinc2016/a0405.npz,2
a0406,training-a,normal,35.5965,13,cache/cinc2016/a0406.npz,0
a0407,training-a,normal,35.666,13,cache/cinc2016/a0407.npz,4
a0408,training-a,normal,30.581,11,cache/cinc2016/a0408.npz,4
a0409,training-a,normal,30.72,11,cache/cinc2016/a0409.npz,2
b0001,training-b,normal,8.0,2,cache/cinc2016/b0001.npz,0
b0002,training-b,normal,8.0,2,cache/cinc2016/b0002.npz,3
b0003,training-b,normal,8.0,2,cache/cinc2016/b0003.npz,1
b0004,training-b,normal,8.0,2,cache/cinc2016/b0004.npz,0
b0005,training-b,normal,8.0,2,cache/cinc2016/b0005.npz,3
b0006,training-b,normal,8.0,2,cache/cinc2016/b0006.npz,1
b0007,training-b,normal,8.0,2,cache/cinc2016/b0007.npz,0
b0008,training-b,abnormal,8.0,2,cache/cinc2016/b0008.npz,3
b0009,training-b,normal,8.0,2,cache/cinc2016/b0009.npz,3
b0010,training-b,normal,8.0,2,cache/cinc2016/b0010.npz,4
b0011,training-b,normal,8.0,2,cache/cinc2016/b0011.npz,0
b0012,training-b,normal,8.0,2,cache/cinc2016/b0012.npz,1
b0013,training-b,abnormal,8.0,2,cache/cinc2016/b0013.npz,4
b0014,training-b,normal,8.0,2,cache/cinc2016/b0014.npz,4
b0015,training-b,normal,8.0,2,cache/cinc2016/b0015.npz,4
b0016,training-b,abnormal,8.0,2,cache/cinc2016/b0016.npz,1
b0017,training-b,normal,8.0,2,cache/cinc2016/b0017.npz,1
b0018,training-b,abnormal,8.0,2,cache/cinc2016/b0018.npz,2
b0019,training-b,normal,8.0,2,cache/cinc2016/b0019.npz,3
b0020,training-b,normal,8.0,2,cache/cinc2016/b0020.npz,0
b0021,training-b,normal,8.0,2,cache/cinc2016/b0021.npz,4
b0022,training-b,abnormal,8.0,2,cache/cinc2016/b0022.npz,2
b0023,training-b,abnormal,8.0,2,cache/cinc2016/b0023.npz,4
b0024,training-b,normal,8.0,2,cache/cinc2016/b0024.npz,0
b0025,training-b,normal,8.0,2,cache/cinc2016/b0025.npz,0
b0026,training-b,normal,8.0,2,cache/cinc2016/b0026.npz,3
b0027,training-b,normal,8.0,2,cache/cinc2016/b0027.npz,3
b0028,training-b,normal,8.0,2,cache/cinc2016/b0028.npz,4
b0029,training-b,normal,8.0,2,cache/cinc2016/b0029.npz,1
b0030,training-b,abnormal,8.0,2,cache/cinc2016/b0030.npz,2
b0031,training-b,normal,6.9855,1,cache/cinc2016/b0031.npz,4
b0032,training-b,abnormal,8.0,2,cache/cinc2016/b0032.npz,4
b0033,training-b,abnormal,5.3055,1,cache/cinc2016/b0033.npz,1
b0034,training-b,normal,8.0,2,cache/cinc2016/b0034.npz,3
b0035,training-b,normal,8.0,2,cache/cinc2016/b0035.npz,1
b0036,training-b,normal,8.0,2,cache/cinc2016/b0036.npz,0
b0037,training-b,abnormal,6.8515,1,cache/cinc2016/b0037.npz,1
b0038,training-b,normal,8.0,2,cache/cinc2016/b0038.npz,3
b0039,training-b,normal,8.0,2,cache/cinc2016/b0039.npz,4
b0040,training-b,abnormal,8.0,2,cache/cinc2016/b0040.npz,4
b0041,training-b,abnormal,8.0,2,cache/cinc2016/b0041.npz,0
b0042,training-b,normal,8.0,2,cache/cinc2016/b0042.npz,1
b0043,training-b,abnormal,8.0,2,cache/cinc2016/b0043.npz,1
b0044,training-b,normal,8.0,2,cache/cinc2016/b0044.npz,0
b0045,training-b,normal,8.0,2,cache/cinc2016/b0045.npz,0
b0046,training-b,abnormal,8.0,2,cache/cinc2016/b0046.npz,4
b0047,training-b,normal,8.0,2,cache/cinc2016/b0047.npz,3
b0048,training-b,abnormal,8.0,2,cache/cinc2016/b0048.npz,0
b0049,training-b,normal,8.0,2,cache/cinc2016/b0049.npz,4
b0050,training-b,normal,8.0,2,cache/cinc2016/b0050.npz,0
b0051,training-b,normal,8.0,2,cache/cinc2016/b0051.npz,0
b0052,training-b,normal,8.0,2,cache/cinc2016/b0052.npz,4
b0053,training-b,normal,8.0,2,cache/cinc2016/b0053.npz,1
b0054,training-b,abnormal,8.0,2,cache/cinc2016/b0054.npz,2
b0055,training-b,normal,8.0,2,cache/cinc2016/b0055.npz,0
b0056,training-b,normal,8.0,2,cache/cinc2016/b0056.npz,0
b0057,training-b,abnormal,8.0,2,cache/cinc2016/b0057.npz,0
b0058,training-b,normal,8.0,2,cache/cinc2016/b0058.npz,0
b0059,training-b,normal,8.0,2,cache/cinc2016/b0059.npz,1
b0060,training-b,normal,8.0,2,cache/cinc2016/b0060.npz,0
b0061,training-b,normal,8.0,2,cache/cinc2016/b0061.npz,4
b0062,training-b,normal,8.0,2,cache/cinc2016/b0062.npz,3
b0063,training-b,abnormal,8.0,2,cache/cinc2016/b0063.npz,3
b0064,training-b,normal,8.0,2,cache/cinc2016/b0064.npz,0
b0065,training-b,normal,8.0,2,cache/cinc2016/b0065.npz,4
b0066,training-b,normal,8.0,2,cache/cinc2016/b0066.npz,4
b0067,training-b,normal,8.0,2,cache/cinc2016/b0067.npz,3
b0068,training-b,abnormal,8.0,2,cache/cinc2016/b0068.npz,1
b0069,training-b,normal,8.0,2,cache/cinc2016/b0069.npz,1
b0070,training-b,normal,8.0,2,cache/cinc2016/b0070.npz,4
b0071,training-b,normal,8.0,2,cache/cinc2016/b0071.npz,4
b0072,training-b,normal,8.0,2,cache/cinc2016/b0072.npz,4
b0073,training-b,normal,8.0,2,cache/cinc2016/b0073.npz,2
b0074,training-b,normal,8.0,2,cache/cinc2016/b0074.npz,2
b0075,training-b,normal,8.0,2,cache/cinc2016/b0075.npz,2
b0076,training-b,normal,8.0,2,cache/cinc2016/b0076.npz,3
b0077,training-b,abnormal,8.0,2,cache/cinc2016/b0077.npz,3
b0078,training-b,normal,8.0,2,cache/cinc2016/b0078.npz,2
b0079,training-b,normal,8.0,2,cache/cinc2016/b0079.npz,4
b0080,training-b,normal,8.0,2,cache/cinc2016/b0080.npz,1
b0081,training-b,abnormal,8.0,2,cache/cinc2016/b0081.npz,4
b0082,training-b,normal,8.0,2,cache/cinc2016/b0082.npz,0
b0083,training-b,normal,8.0,2,cache/cinc2016/b0083.npz,4
b0084,training-b,normal,8.0,2,cache/cinc2016/b0084.npz,0
b0085,training-b,normal,8.0,2,cache/cinc2016/b0085.npz,3
b0086,training-b,abnormal,8.0,2,cache/cinc2016/b0086.npz,1
b0087,training-b,normal,8.0,2,cache/cinc2016/b0087.npz,0
b0088,training-b,normal,8.0,2,cache/cinc2016/b0088.npz,0
b0089,training-b,normal,8.0,2,cache/cinc2016/b0089.npz,3
b0090,training-b,normal,8.0,2,cache/cinc2016/b0090.npz,4
b0091,training-b,normal,8.0,2,cache/cinc2016/b0091.npz,0
b0092,training-b,normal,8.0,2,cache/cinc2016/b0092.npz,0
b0093,training-b,normal,8.0,2,cache/cinc2016/b0093.npz,3
b0094,training-b,normal,8.0,2,cache/cinc2016/b0094.npz,0
b0095,training-b,normal,8.0,2,cache/cinc2016/b0095.npz,4
b0096,training-b,abnormal,8.0,2,cache/cinc2016/b0096.npz,2
b0097,training-b,normal,8.0,2,cache/cinc2016/b0097.npz,3
b0098,training-b,normal,8.0,2,cache/cinc2016/b0098.npz,3
b0099,training-b,normal,8.0,2,cache/cinc2016/b0099.npz,2
b0100,training-b,normal,8.0,2,cache/cinc2016/b0100.npz,1
b0101,training-b,normal,8.0,2,cache/cinc2016/b0101.npz,3
b0102,training-b,normal,8.0,2,cache/cinc2016/b0102.npz,3
b0103,training-b,normal,8.0,2,cache/cinc2016/b0103.npz,4
b0104,training-b,normal,8.0,2,cache/cinc2016/b0104.npz,0
b0105,training-b,normal,8.0,2,cache/cinc2016/b0105.npz,2
b0106,training-b,abnormal,8.0,2,cache/cinc2016/b0106.npz,4
b0107,training-b,normal,8.0,2,cache/cinc2016/b0107.npz,2
b0108,training-b,normal,8.0,2,cache/cinc2016/b0108.npz,4
b0109,training-b,normal,8.0,2,cache/cinc2016/b0109.npz,4
b0110,training-b,normal,8.0,2,cache/cinc2016/b0110.npz,2
b0111,training-b,normal,8.0,2,cache/cinc2016/b0111.npz,4
b0112,training-b,normal,8.0,2,cache/cinc2016/b0112.npz,0
b0113,training-b,normal,8.0,2,cache/cinc2016/b0113.npz,4
b0114,training-b,normal,8.0,2,cache/cinc2016/b0114.npz,0
b0115,training-b,normal,8.0,2,cache/cinc2016/b0115.npz,2
b0116,training-b,normal,8.0,2,cache/cinc2016/b0116.npz,0
b0117,training-b,abnormal,8.0,2,cache/cinc2016/b0117.npz,2
b0118,training-b,normal,8.0,2,cache/cinc2016/b0118.npz,0
b0119,training-b,normal,8.0,2,cache/cinc2016/b0119.npz,1
b0120,training-b,abnormal,8.0,2,cache/cinc2016/b0120.npz,1
b0121,training-b,normal,8.0,2,cache/cinc2016/b0121.npz,3
b0122,training-b,normal,7.8495,2,cache/cinc2016/b0122.npz,4
b0123,training-b,normal,8.0,2,cache/cinc2016/b0123.npz,1
b0124,training-b,normal,8.0,2,cache/cinc2016/b0124.npz,4
b0125,training-b,normal,8.0,2,cache/cinc2016/b0125.npz,2
b0126,training-b,normal,8.0,2,cache/cinc2016/b0126.npz,0
b0127,training-b,normal,8.0,2,cache/cinc2016/b0127.npz,3
b0128,training-b,normal,7.7595,2,cache/cinc2016/b0128.npz,3
b0129,training-b,normal,8.0,2,cache/cinc2016/b0129.npz,2
b0130,training-b,abnormal,8.0,2,cache/cinc2016/b0130.npz,0
b0131,training-b,normal,8.0,2,cache/cinc2016/b0131.npz,1
b0132,training-b,normal,8.0,2,cache/cinc2016/b0132.npz,4
b0133,training-b,normal,8.0,2,cache/cinc2016/b0133.npz,2
b0134,training-b,normal,8.0,2,cache/cinc2016/b0134.npz,1
b0135,training-b,normal,8.0,2,cache/cinc2016/b0135.npz,2
b0136,training-b,abnormal,8.0,2,cache/cinc2016/b0136.npz,3
b0137,training-b,abnormal,8.0,2,cache/cinc2016/b0137.npz,2
b0138,training-b,normal,8.0,2,cache/cinc2016/b0138.npz,4
b0139,training-b,normal,8.0,2,cache/cinc2016/b0139.npz,1
b0140,training-b,abnormal,8.0,2,cache/cinc2016/b0140.npz,0
b0141,training-b,normal,8.0,2,cache/cinc2016/b0141.npz,4
b0142,training-b,normal,8.0,2,cache/cinc2016/b0142.npz,1
b0143,training-b,normal,8.0,2,cache/cinc2016/b0143.npz,3
b0144,training-b,normal,8.0,2,cache/cinc2016/b0144.npz,0
b0145,training-b,normal,8.0,2,cache/cinc2016/b0145.npz,0
b0146,training-b,normal,8.0,2,cache/cinc2016/b0146.npz,1
b0147,training-b,normal,8.0,2,cache/cinc2016/b0147.npz,4
b0148,training-b,abnormal,8.0,2,cache/cinc2016/b0148.npz,4
b0149,training-b,normal,8.0,2,cache/cinc2016/b0149.npz,2
b0150,training-b,normal,8.0,2,cache/cinc2016/b0150.npz,0
b0151,training-b,normal,7.3645,1,cache/cinc2016/b0151.npz,4
b0152,training-b,normal,8.0,2,cache/cinc2016/b0152.npz,4
b0153,training-b,normal,8.0,2,cache/cinc2016/b0153.npz,0
b0154,training-b,normal,8.0,2,cache/cinc2016/b0154.npz,2
b0155,training-b,abnormal,8.0,2,cache/cinc2016/b0155.npz,1
b0156,training-b,normal,8.0,2,cache/cinc2016/b0156.npz,1
b0157,training-b,normal,8.0,2,cache/cinc2016/b0157.npz,2
b0158,training-b,normal,8.0,2,cache/cinc2016/b0158.npz,2
b0159,training-b,abnormal,8.0,2,cache/cinc2016/b0159.npz,2
b0160,training-b,normal,8.0,2,cache/cinc2016/b0160.npz,0
b0161,training-b,normal,8.0,2,cache/cinc2016/b0161.npz,4
b0162,training-b,normal,8.0,2,cache/cinc2016/b0162.npz,0
b0163,training-b,normal,8.0,2,cache/cinc2016/b0163.npz,2
b0164,training-b,abnormal,8.0,2,cache/cinc2016/b0164.npz,0
b0165,training-b,normal,8.0,2,cache/cinc2016/b0165.npz,3
b0166,training-b,normal,8.0,2,cache/cinc2016/b0166.npz,1
b0167,training-b,normal,8.0,2,cache/cinc2016/b0167.npz,1
b0168,training-b,normal,8.0,2,cache/cinc2016/b0168.npz,0
b0169,training-b,normal,8.0,2,cache/cinc2016/b0169.npz,1
b0170,training-b,normal,8.0,2,cache/cinc2016/b0170.npz,1
b0171,training-b,abnormal,8.0,2,cache/cinc2016/b0171.npz,3
b0172,training-b,normal,8.0,2,cache/cinc2016/b0172.npz,0
b0173,training-b,normal,8.0,2,cache/cinc2016/b0173.npz,4
b0174,training-b,normal,8.0,2,cache/cinc2016/b0174.npz,0
b0175,training-b,normal,8.0,2,cache/cinc2016/b0175.npz,0
b0176,training-b,abnormal,8.0,2,cache/cinc2016/b0176.npz,1
b0177,training-b,normal,8.0,2,cache/cinc2016/b0177.npz,2
b0178,training-b,normal,8.0,2,cache/cinc2016/b0178.npz,1
b0179,training-b,normal,8.0,2,cache/cinc2016/b0179.npz,2
b0180,training-b,normal,8.0,2,cache/cinc2016/b0180.npz,1
b0181,training-b,normal,8.0,2,cache/cinc2016/b0181.npz,1
b0182,training-b,normal,8.0,2,cache/cinc2016/b0182.npz,3
b0183,training-b,normal,8.0,2,cache/cinc2016/b0183.npz,1
b0184,training-b,normal,8.0,2,cache/cinc2016/b0184.npz,2
b0185,training-b,normal,8.0,2,cache/cinc2016/b0185.npz,0
b0186,training-b,normal,8.0,2,cache/cinc2016/b0186.npz,1
b0187,training-b,normal,8.0,2,cache/cinc2016/b0187.npz,4
b0188,training-b,normal,8.0,2,cache/cinc2016/b0188.npz,3
b0189,training-b,normal,8.0,2,cache/cinc2016/b0189.npz,2
b0190,training-b,abnormal,8.0,2,cache/cinc2016/b0190.npz,2
b0191,training-b,normal,8.0,2,cache/cinc2016/b0191.npz,4
b0192,training-b,normal,8.0,2,cache/cinc2016/b0192.npz,2
b0193,training-b,normal,8.0,2,cache/cinc2016/b0193.npz,2
b0194,training-b,normal,8.0,2,cache/cinc2016/b0194.npz,2
b0195,training-b,normal,8.0,2,cache/cinc2016/b0195.npz,4
b0196,training-b,normal,8.0,2,cache/cinc2016/b0196.npz,2
b0197,training-b,abnormal,8.0,2,cache/cinc2016/b0197.npz,0
b0198,training-b,normal,8.0,2,cache/cinc2016/b0198.npz,0
b0199,training-b,normal,8.0,2,cache/cinc2016/b0199.npz,0
b0200,training-b,normal,8.0,2,cache/cinc2016/b0200.npz,0
b0201,training-b,normal,8.0,2,cache/cinc2016/b0201.npz,4
b0202,training-b,normal,8.0,2,cache/cinc2016/b0202.npz,2
b0203,training-b,normal,8.0,2,cache/cinc2016/b0203.npz,2
b0204,training-b,normal,8.0,2,cache/cinc2016/b0204.npz,3
b0205,training-b,normal,8.0,2,cache/cinc2016/b0205.npz,2
b0206,training-b,normal,8.0,2,cache/cinc2016/b0206.npz,0
b0207,training-b,normal,8.0,2,cache/cinc2016/b0207.npz,0
b0208,training-b,abnormal,8.0,2,cache/cinc2016/b0208.npz,4
b0209,training-b,normal,8.0,2,cache/cinc2016/b0209.npz,1
b0210,training-b,normal,8.0,2,cache/cinc2016/b0210.npz,1
b0211,training-b,normal,8.0,2,cache/cinc2016/b0211.npz,4
b0212,training-b,normal,8.0,2,cache/cinc2016/b0212.npz,4
b0213,training-b,normal,8.0,2,cache/cinc2016/b0213.npz,0
b0214,training-b,normal,8.0,2,cache/cinc2016/b0214.npz,3
b0215,training-b,normal,8.0,2,cache/cinc2016/b0215.npz,4
b0216,training-b,normal,8.0,2,cache/cinc2016/b0216.npz,4
b0217,training-b,normal,8.0,2,cache/cinc2016/b0217.npz,2
b0218,training-b,normal,8.0,2,cache/cinc2016/b0218.npz,3
b0219,training-b,normal,8.0,2,cache/cinc2016/b0219.npz,1
b0220,training-b,normal,8.0,2,cache/cinc2016/b0220.npz,2
b0221,training-b,abnormal,8.0,2,cache/cinc2016/b0221.npz,2
b0222,training-b,normal,8.0,2,cache/cinc2016/b0222.npz,0
b0223,training-b,normal,8.0,2,cache/cinc2016/b0223.npz,4
b0224,training-b,abnormal,8.0,2,cache/cinc2016/b0224.npz,1
b0225,training-b,normal,8.0,2,cache/cinc2016/b0225.npz,1
b0226,training-b,normal,8.0,2,cache/cinc2016/b0226.npz,3
b0227,training-b,normal,8.0,2,cache/cinc2016/b0227.npz,0
b0228,training-b,normal,8.0,2,cache/cinc2016/b0228.npz,2
b0229,training-b,normal,8.0,2,cache/cinc2016/b0229.npz,0
b0230,training-b,normal,8.0,2,cache/cinc2016/b0230.npz,1
b0231,training-b,normal,8.0,2,cache/cinc2016/b0231.npz,3
b0232,training-b,abnormal,8.0,2,cache/cinc2016/b0232.npz,3
b0233,training-b,abnormal,8.0,2,cache/cinc2016/b0233.npz,4
b0234,training-b,normal,8.0,2,cache/cinc2016/b0234.npz,0
b0235,training-b,abnormal,8.0,2,cache/cinc2016/b0235.npz,1
b0236,training-b,normal,8.0,2,cache/cinc2016/b0236.npz,2
b0237,training-b,normal,8.0,2,cache/cinc2016/b0237.npz,0
b0238,training-b,abnormal,8.0,2,cache/cinc2016/b0238.npz,3
b0239,training-b,abnormal,8.0,2,cache/cinc2016/b0239.npz,4
b0240,training-b,normal,8.0,2,cache/cinc2016/b0240.npz,4
b0241,training-b,normal,8.0,2,cache/cinc2016/b0241.npz,1
b0242,training-b,abnormal,8.0,2,cache/cinc2016/b0242.npz,4
b0243,training-b,abnormal,8.0,2,cache/cinc2016/b0243.npz,0
b0244,training-b,normal,8.0,2,cache/cinc2016/b0244.npz,1
b0245,training-b,normal,8.0,2,cache/cinc2016/b0245.npz,0
b0246,training-b,normal,8.0,2,cache/cinc2016/b0246.npz,2
b0247,training-b,normal,8.0,2,cache/cinc2016/b0247.npz,2
b0248,training-b,abnormal,8.0,2,cache/cinc2016/b0248.npz,1
b0249,training-b,normal,8.0,2,cache/cinc2016/b0249.npz,4
b0250,training-b,normal,8.0,2,cache/cinc2016/b0250.npz,2
b0251,training-b,abnormal,8.0,2,cache/cinc2016/b0251.npz,2
b0252,training-b,normal,8.0,2,cache/cinc2016/b0252.npz,3
b0253,training-b,abnormal,8.0,2,cache/cinc2016/b0253.npz,3
b0254,training-b,normal,8.0,2,cache/cinc2016/b0254.npz,4
b0255,training-b,normal,8.0,2,cache/cinc2016/b0255.npz,0
b0256,training-b,normal,8.0,2,cache/cinc2016/b0256.npz,0
b0257,training-b,abnormal,8.0,2,cache/cinc2016/b0257.npz,4
b0258,training-b,normal,8.0,2,cache/cinc2016/b0258.npz,1
b0259,training-b,normal,8.0,2,cache/cinc2016/b0259.npz,1
b0260,training-b,normal,8.0,2,cache/cinc2016/b0260.npz,4
b0261,training-b,normal,8.0,2,cache/cinc2016/b0261.npz,2
b0262,training-b,abnormal,8.0,2,cache/cinc2016/b0262.npz,3
b0263,training-b,abnormal,8.0,2,cache/cinc2016/b0263.npz,2
b0264,training-b,normal,8.0,2,cache/cinc2016/b0264.npz,4
b0265,training-b,abnormal,8.0,2,cache/cinc2016/b0265.npz,0
b0266,training-b,normal,8.0,2,cache/cinc2016/b0266.npz,3
b0267,training-b,abnormal,8.0,2,cache/cinc2016/b0267.npz,0
b0268,training-b,normal,8.0,2,cache/cinc2016/b0268.npz,2
b0269,training-b,normal,8.0,2,cache/cinc2016/b0269.npz,2
b0270,training-b,normal,8.0,2,cache/cinc2016/b0270.npz,4
b0271,training-b,abnormal,8.0,2,cache/cinc2016/b0271.npz,3
b0272,training-b,normal,7.4495,1,cache/cinc2016/b0272.npz,1
b0273,training-b,abnormal,7.2815,1,cache/cinc2016/b0273.npz,3
b0274,training-b,normal,8.0,2,cache/cinc2016/b0274.npz,4
b0275,training-b,normal,8.0,2,cache/cinc2016/b0275.npz,0
b0276,training-b,normal,8.0,2,cache/cinc2016/b0276.npz,1
b0277,training-b,normal,8.0,2,cache/cinc2016/b0277.npz,1
b0278,training-b,abnormal,8.0,2,cache/cinc2016/b0278.npz,3
b0279,training-b,abnormal,8.0,2,cache/cinc2016/b0279.npz,0
b0280,training-b,abnormal,8.0,2,cache/cinc2016/b0280.npz,0
b0281,training-b,normal,8.0,2,cache/cinc2016/b0281.npz,4
b0282,training-b,normal,8.0,2,cache/cinc2016/b0282.npz,0
b0283,training-b,normal,8.0,2,cache/cinc2016/b0283.npz,0
b0284,training-b,abnormal,8.0,2,cache/cinc2016/b0284.npz,4
b0285,training-b,normal,8.0,2,cache/cinc2016/b0285.npz,4
b0286,training-b,normal,8.0,2,cache/cinc2016/b0286.npz,2
b0287,training-b,normal,8.0,2,cache/cinc2016/b0287.npz,0
b0288,training-b,normal,8.0,2,cache/cinc2016/b0288.npz,1
b0289,training-b,normal,8.0,2,cache/cinc2016/b0289.npz,2
b0290,training-b,normal,8.0,2,cache/cinc2016/b0290.npz,4
b0291,training-b,normal,7.9595,2,cache/cinc2016/b0291.npz,3
b0292,training-b,abnormal,7.7315,2,cache/cinc2016/b0292.npz,4
b0293,training-b,normal,8.0,2,cache/cinc2016/b0293.npz,0
b0294,training-b,normal,8.0,2,cache/cinc2016/b0294.npz,3
b0295,training-b,abnormal,8.0,2,cache/cinc2016/b0295.npz,0
b0296,training-b,normal,8.0,2,cache/cinc2016/b0296.npz,2
b0297,training-b,normal,8.0,2,cache/cinc2016/b0297.npz,0
b0298,training-b,normal,8.0,2,cache/cinc2016/b0298.npz,2
b0299,training-b,abnormal,8.0,2,cache/cinc2016/b0299.npz,4
b0300,training-b,normal,8.0,2,cache/cinc2016/b0300.npz,1
b0301,training-b,normal,8.0,2,cache/cinc2016/b0301.npz,2
b0302,training-b,normal,8.0,2,cache/cinc2016/b0302.npz,2
b0303,training-b,normal,8.0,2,cache/cinc2016/b0303.npz,1
b0304,training-b,normal,8.0,2,cache/cinc2016/b0304.npz,0
b0305,training-b,normal,8.0,2,cache/cinc2016/b0305.npz,1
b0306,training-b,normal,8.0,2,cache/cinc2016/b0306.npz,1
b0307,training-b,abnormal,8.0,2,cache/cinc2016/b0307.npz,2
b0308,training-b,normal,8.0,2,cache/cinc2016/b0308.npz,2
b0309,training-b,normal,8.0,2,cache/cinc2016/b0309.npz,1
b0310,training-b,normal,8.0,2,cache/cinc2016/b0310.npz,3
b0311,training-b,normal,8.0,2,cache/cinc2016/b0311.npz,3
b0312,training-b,normal,8.0,2,cache/cinc2016/b0312.npz,1
b0313,training-b,normal,8.0,2,cache/cinc2016/b0313.npz,4
b0314,training-b,normal,8.0,2,cache/cinc2016/b0314.npz,1
b0315,training-b,normal,8.0,2,cache/cinc2016/b0315.npz,1
b0316,training-b,normal,8.0,2,cache/cinc2016/b0316.npz,4
b0317,training-b,normal,8.0,2,cache/cinc2016/b0317.npz,4
b0318,training-b,abnormal,8.0,2,cache/cinc2016/b0318.npz,2
b0319,training-b,abnormal,8.0,2,cache/cinc2016/b0319.npz,2
b0320,training-b,normal,8.0,2,cache/cinc2016/b0320.npz,0
b0321,training-b,normal,8.0,2,cache/cinc2016/b0321.npz,1
b0322,training-b,normal,8.0,2,cache/cinc2016/b0322.npz,2
b0323,training-b,normal,8.0,2,cache/cinc2016/b0323.npz,4
b0324,training-b,normal,8.0,2,cache/cinc2016/b0324.npz,0
b0325,training-b,normal,8.0,2,cache/cinc2016/b0325.npz,2
b0326,training-b,normal,8.0,2,cache/cinc2016/b0326.npz,4
b0327,training-b,abnormal,8.0,2,cache/cinc2016/b0327.npz,4
b0328,training-b,normal,8.0,2,cache/cinc2016/b0328.npz,4
b0329,training-b,normal,8.0,2,cache/cinc2016/b0329.npz,1
b0330,training-b,normal,8.0,2,cache/cinc2016/b0330.npz,3
b0331,training-b,normal,8.0,2,cache/cinc2016/b0331.npz,4
b0332,training-b,normal,8.0,2,cache/cinc2016/b0332.npz,2
b0333,training-b,normal,8.0,2,cache/cinc2016/b0333.npz,3
b0334,training-b,abnormal,8.0,2,cache/cinc2016/b0334.npz,2
b0335,training-b,abnormal,8.0,2,cache/cinc2016/b0335.npz,2
b0336,training-b,normal,8.0,2,cache/cinc2016/b0336.npz,3
